team,game_date,half_inning,runs_1st,hits,walks,strikeouts,abs,pa,total_bases,runs_rolling10,OBP,SLG,K_rate,BB_rate
BAL,2025-04-17,Bot_1st,1,1,0,2,4,4,4.0,0.5,0.23684210526315788,0.3611111111111111,0.2894736842105263,0.05263157894736842
BAL,2025-04-18,Bot_1st,0,0,1,2,3,4,0.0,0.5,0.2564102564102564,0.3611111111111111,0.3076923076923077,0.07692307692307693
BAL,2025-04-19,Bot_1st,2,2,2,2,5,7,8.0,0.7,0.30952380952380953,0.5405405405405406,0.2857142857142857,0.11904761904761904
BAL,2025-04-20,Bot_1st,0,1,0,0,4,4,1.0,0.6,0.30952380952380953,0.4594594594594595,0.2619047619047619,0.11904761904761904
BAL,2025-04-22,Top_1st,0,0,1,0,3,4,0.0,0.4,0.25,0.4166666666666667,0.275,0.1
BAL,2025-04-23,Top_1st,0,1,0,0,4,4,1.0,0.4,0.2682926829268293,0.43243243243243246,0.24390243902439024,0.0975609756097561
BAL,2025-04-24,Top_1st,0,0,0,1,3,3,0.0,0.4,0.2682926829268293,0.43243243243243246,0.2682926829268293,0.0975609756097561
BAL,2025-04-26,Top_1st,0,1,0,0,5,7,1.0,0.3,0.23255813953488372,0.40540540540540543,0.18604651162790697,0.09302325581395349
BAL,2025-04-27,Top_1st,0,1,0,2,4,4,1.0,0.3,0.25,0.42105263157894735,0.20454545454545456,0.09090909090909091
BAL,2025-04-28,Bot_1st,0,2,0,2,5,5,3.0,0.3,0.2826086956521739,0.475,0.2391304347826087,0.08695652173913043
BAL,2025-04-29,Bot_1st,0,0,0,1,3,3,0.0,0.2,0.26666666666666666,0.38461538461538464,0.2222222222222222,0.08888888888888889
BAL,2025-04-30,Bot_1st,0,2,0,2,5,5,2.0,0.2,0.2826086956521739,0.4146341463414634,0.21739130434782608,0.06521739130434782
BAL,2025-05-02,Bot_1st,0,1,0,0,3,3,1.0,0.0,0.23809523809523808,0.2564102564102564,0.19047619047619047,0.023809523809523808
BAL,2025-05-03,Bot_1st,0,1,1,1,4,5,1.0,0.0,0.2558139534883721,0.2564102564102564,0.20930232558139536,0.046511627906976744
BAL,2025-05-04,Bot_1st,0,1,0,2,4,4,2.0,0.0,0.2558139534883721,0.3,0.2558139534883721,0.023255813953488372
BAL,2025-05-06,Top_1st,0,0,0,3,3,3,0.0,0.0,0.23809523809523808,0.28205128205128205,0.3333333333333333,0.023809523809523808
BAL,2025-05-07,Top_1st,0,0,0,0,3,3,0.0,0.0,0.23809523809523808,0.28205128205128205,0.30952380952380953,0.023809523809523808
BAL,2025-05-08,Top_1st,0,1,0,0,4,4,1.0,0.0,0.2564102564102564,0.2894736842105263,0.3333333333333333,0.02564102564102564
BAL,2025-05-09,Top_1st,1,1,0,1,4,4,4.0,0.1,0.2564102564102564,0.3684210526315789,0.3076923076923077,0.02564102564102564
BAL,2025-05-10,Top_1st,0,1,0,1,3,3,1.0,0.1,0.24324324324324326,0.3333333333333333,0.2972972972972973,0.02702702702702703
BAL,2025-05-11,Top_1st,1,2,0,2,5,5,5.0,0.2,0.28205128205128205,0.4473684210526316,0.3076923076923077,0.02564102564102564
BAL,2025-05-14,Bot_1st,0,2,0,4,8,9,2.0,0.2,0.2558139534883721,0.4146341463414634,0.32558139534883723,0.023255813953488372
BAL,2025-05-15,Bot_1st,0,1,0,0,3,3,1.0,0.2,0.2558139534883721,0.4146341463414634,0.32558139534883723,0.023255813953488372
BAL,2025-05-16,Bot_1st,0,3,0,2,6,6,3.0,0.2,0.2727272727272727,0.4418604651162791,0.3409090909090909,0.0
BAL,2025-05-17,Bot_1st,0,1,0,1,4,4,2.0,0.2,0.2727272727272727,0.4418604651162791,0.3181818181818182,0.0
BAL,2025-05-18,Bot_1st,0,1,0,1,4,4,1.0,0.2,0.28888888888888886,0.45454545454545453,0.26666666666666666,0.0
BAL,2025-05-19,Top_1st,0,0,0,2,3,3,0.0,0.2,0.28888888888888886,0.45454545454545453,0.3111111111111111,0.0
BAL,2025-05-20,Top_1st,0,0,0,2,3,3,0.0,0.2,0.2727272727272727,0.4418604651162791,0.36363636363636365,0.0
BAL,2025-05-21,Top_1st,0,0,1,1,3,4,0.0,0.1,0.2727272727272727,0.35714285714285715,0.36363636363636365,0.022727272727272728
BAL,2025-05-23,Top_1st,0,1,0,3,4,4,2.0,0.1,0.26666666666666666,0.37209302325581395,0.4,0.022222222222222223
BAL,2025-05-24,Top_1st,2,2,2,2,7,9,3.0,0.2,0.2857142857142857,0.3111111111111111,0.3673469387755102,0.061224489795918366
BAL,2025-05-25,Top_1st,0,1,1,1,4,5,1.0,0.2,0.3111111111111111,0.3170731707317073,0.3333333333333333,0.08888888888888889
BAL,2025-05-26,Bot_1st,1,1,0,0,3,5,1.0,0.3,0.2978723404255319,0.3170731707317073,0.3191489361702128,0.0851063829787234
BAL,2025-05-27,Bot_1st,0,0,0,0,3,3,0.0,0.3,0.25,0.2631578947368421,0.29545454545454547,0.09090909090909091
BAL,2025-05-28,Bot_1st,0,1,0,1,4,4,2.0,0.3,0.25,0.2631578947368421,0.29545454545454547,0.09090909090909091
BAL,2025-05-30,Bot_1st,0,0,1,0,3,4,0.0,0.3,0.25,0.24324324324324326,0.2727272727272727,0.11363636363636363
BAL,2025-05-31,Bot_1st,1,1,0,0,4,4,4.0,0.4,0.26666666666666666,0.34210526315789475,0.2222222222222222,0.1111111111111111
BOS,2023-03-15,Bot_1st,3,3,2,2,6,8,4.0,3.0,0.625,0.6666666666666666,0.25,0.25
BOS,2023-03-17,Bot_1st,0,1,2,3,4,6,1.0,1.5,0.5714285714285714,0.5,0.35714285714285715,0.2857142857142857
BOS,2023-03-18,Bot_1st,0,2,0,1,5,5,2.0,1.0,0.5263157894736842,0.4666666666666667,0.3157894736842105,0.21052631578947367
BOS,2023-03-18,Top_1st,0,0,0,2,3,3,0.0,0.75,0.45454545454545453,0.3888888888888889,0.36363636363636365,0.18181818181818182
BOS,2023-03-19,Top_1st,0,0,2,2,3,5,0.0,0.6,0.4444444444444444,0.3333333333333333,0.37037037037037035,0.2222222222222222
BOS,2023-03-20,Bot_1st,1,2,0,1,4,5,2.0,0.6666666666666666,0.4375,0.36,0.34375,0.1875
BOS,2023-03-21,Top_1st,0,0,0,0,3,3,0.0,0.5714285714285714,0.4,0.32142857142857145,0.3142857142857143,0.17142857142857143
BOS,2023-03-22,Bot_1st,0,0,1,1,3,4,0.0,0.5,0.38461538461538464,0.2903225806451613,0.3076923076923077,0.1794871794871795
BOS,2023-03-23,Top_1st,2,2,0,1,5,5,6.0,0.6666666666666666,0.38636363636363635,0.4166666666666667,0.29545454545454547,0.1590909090909091
BOS,2023-03-24,Bot_1st,0,1,1,3,4,5,2.0,0.6,0.3877551020408163,0.425,0.32653061224489793,0.16326530612244897
BOS,2023-03-25,Top_1st,0,0,1,0,3,4,0.0,0.3,0.3333333333333333,0.35135135135135137,0.3111111111111111,0.15555555555555556
BOS,2023-03-26,Bot_1st,0,0,0,0,3,3,0.0,0.3,0.2857142857142857,0.3333333333333333,0.2619047619047619,0.11904761904761904
BOS,2023-03-27,Top_1st,0,0,1,0,2,3,0.0,0.3,0.275,0.30303030303030304,0.25,0.15
BOS,2023-03-28,Bot_1st,2,2,0,0,5,5,6.0,0.5,0.30952380952380953,0.45714285714285713,0.19047619047619047,0.14285714285714285
BOS,2023-03-30,Bot_1st,1,1,0,1,4,4,3.0,0.6,0.2926829268292683,0.5277777777777778,0.17073170731707318,0.0975609756097561
BOS,2023-04-01,Bot_1st,0,1,0,0,4,4,1.0,0.5,0.275,0.5,0.15,0.1
BOS,2023-04-02,Bot_1st,1,2,2,2,5,7,2.0,0.6,0.3409090909090909,0.5263157894736842,0.18181818181818182,0.13636363636363635
BOS,2023-04-03,Bot_1st,5,3,1,1,6,8,12.0,1.1,0.375,0.7804878048780488,0.16666666666666666,0.125
BOS,2023-04-04,Bot_1st,1,2,0,0,5,5,2.0,1.0,0.375,0.6829268292682927,0.14583333333333334,0.125
BOS,2023-04-05,Bot_1st,0,0,1,2,3,4,0.0,1.0,0.3617021276595745,0.65,0.1276595744680851,0.1276595744680851
BOS,2023-04-06,Top_1st,0,0,0,0,3,3,0.0,1.0,0.34782608695652173,0.65,0.13043478260869565,0.10869565217391304
BOS,2023-04-08,Top_1st,0,0,0,0,3,3,0.0,1.0,0.34782608695652173,0.65,0.13043478260869565,0.10869565217391304
BOS,2023-04-09,Top_1st,0,1,1,3,4,5,1.0,1.0,0.3541666666666667,0.6428571428571429,0.1875,0.10416666666666667
BOS,2023-04-10,Top_1st,0,0,0,1,3,3,0.0,0.8,0.32608695652173914,0.525,0.21739130434782608,0.10869565217391304
BOS,2023-04-11,Top_1st,0,0,2,2,3,5,0.0,0.7,0.3404255319148936,0.46153846153846156,0.23404255319148937,0.14893617021276595
BOS,2023-04-12,Top_1st,0,0,1,1,2,3,0.0,0.7,0.34782608695652173,0.4594594594594595,0.2608695652173913,0.17391304347826086
BOS,2023-04-13,Top_1st,1,1,0,2,4,4,4.0,0.7,0.3023255813953488,0.5277777777777778,0.27906976744186046,0.13953488372093023
BOS,2023-04-14,Bot_1st,0,0,1,0,3,4,0.0,0.2,0.2564102564102564,0.21212121212121213,0.28205128205128205,0.15384615384615385
BOS,2023-04-15,Bot_1st,2,2,2,0,4,6,6.0,0.3,0.3,0.34375,0.275,0.2
BOS,2023-04-16,Bot_1st,0,0,1,0,3,4,0.0,0.3,0.3,0.34375,0.225,0.2
BOS,2023-04-17,Bot_1st,1,0,1,1,3,4,0.0,0.4,0.3170731707317073,0.34375,0.24390243902439024,0.21951219512195122
BOS,2023-04-18,Bot_1st,1,3,0,2,6,6,4.0,0.5,0.36363636363636365,0.42857142857142855,0.2727272727272727,0.20454545454545456
BOS,2023-04-19,Bot_1st,0,0,0,0,3,3,0.0,0.5,0.3333333333333333,0.4117647058823529,0.21428571428571427,0.19047619047619047
BOS,2023-04-20,Bot_1st,1,1,0,0,4,4,4.0,0.6,0.3488372093023256,0.5142857142857142,0.18604651162790697,0.18604651162790697
BOS,2023-04-21,Top_1st,0,0,0,2,3,3,0.0,0.6,0.3170731707317073,0.5142857142857142,0.1951219512195122,0.14634146341463414
BOS,2023-04-22,Top_1st,0,1,1,0,4,5,2.0,0.6,0.32558139534883723,0.5405405405405406,0.16279069767441862,0.13953488372093023
BOS,2023-04-23,Top_1st,1,2,0,1,4,5,2.0,0.6,0.3409090909090909,0.4864864864864865,0.13636363636363635,0.13636363636363635
BOS,2023-04-24,Top_1st,0,0,0,2,3,3,0.0,0.6,0.32558139534883723,0.4864864864864865,0.18604651162790697,0.11627906976744186
BOS,2023-04-25,Top_1st,0,0,2,1,2,4,0.0,0.4,0.2926829268292683,0.34285714285714286,0.21951219512195122,0.12195121951219512
BOS,2023-04-26,Top_1st,0,0,0,0,3,3,0.0,0.4,0.275,0.34285714285714286,0.225,0.1
BOS,2023-04-28,Bot_1st,0,0,0,1,3,3,0.0,0.3,0.2564102564102564,0.34285714285714286,0.23076923076923078,0.07692307692307693
BOS,2023-04-29,Bot_1st,3,2,1,1,5,6,6.0,0.5,0.2564102564102564,0.4117647058823529,0.20512820512820512,0.10256410256410256
BOS,2023-04-30,Bot_1st,0,0,0,1,3,3,0.0,0.5,0.2564102564102564,0.4117647058823529,0.23076923076923078,0.10256410256410256
BOS,2023-05-01,Bot_1st,2,3,1,2,6,7,5.0,0.6,0.30952380952380953,0.4166666666666667,0.2619047619047619,0.11904761904761904
BOS,2023-05-02,Bot_1st,0,1,0,1,4,4,2.0,0.6,0.32558139534883723,0.4594594594594595,0.23255813953488372,0.11627906976744186
BOS,2023-05-03,Bot_1st,0,0,0,1,3,3,0.0,0.6,0.2926829268292683,0.4166666666666667,0.2682926829268293,0.0975609756097561
BOS,2023-05-04,Bot_1st,1,2,0,2,5,5,5.0,0.6,0.2926829268292683,0.4864864864864865,0.2926829268292683,0.0975609756097561
BOS,2023-05-05,Top_1st,1,1,0,1,4,5,1.0,0.7,0.3023255813953488,0.5,0.2558139534883721,0.09302325581395349
BOS,2023-05-06,Top_1st,0,0,0,1,3,3,0.0,0.7,0.2619047619047619,0.48717948717948717,0.2619047619047619,0.047619047619047616
BOS,2023-05-07,Top_1st,0,1,0,1,3,3,1.0,0.7,0.2857142857142857,0.5128205128205128,0.2857142857142857,0.047619047619047616
BOS,2023-05-09,Top_1st,0,0,0,0,3,3,0.0,0.7,0.2857142857142857,0.5128205128205128,0.2619047619047619,0.047619047619047616
BOS,2023-05-10,Top_1st,0,0,1,0,3,4,0.0,0.4,0.25,0.3783783783783784,0.25,0.05
BOS,2023-05-12,Bot_1st,0,1,0,1,3,3,1.0,0.4,0.275,0.40540540540540543,0.25,0.05
BOS,2023-05-13,Bot_1st,1,2,0,0,4,4,3.0,0.3,0.24324324324324326,0.37142857142857144,0.21621621621621623,0.02702702702702703
BOS,2023-05-14,Bot_1st,1,2,0,0,5,5,3.0,0.4,0.2631578947368421,0.3888888888888889,0.18421052631578946,0.02631578947368421
BOS,2023-05-15,Bot_1st,0,2,0,1,4,4,2.0,0.4,0.3076923076923077,0.43243243243243246,0.1794871794871795,0.02564102564102564
BOS,2023-05-16,Bot_1st,4,3,1,2,6,8,11.0,0.7,0.3333333333333333,0.5789473684210527,0.16666666666666666,0.047619047619047616
BOS,2023-05-17,Bot_1st,3,4,1,1,7,8,5.0,0.9,0.4,0.6341463414634146,0.15555555555555556,0.06666666666666667
BOS,2023-05-19,Top_1st,0,0,0,2,3,3,0.0,0.9,0.4,0.6341463414634146,0.17777777777777778,0.06666666666666667
BOS,2023-05-20,Top_1st,0,1,0,1,4,4,2.0,0.9,0.391304347826087,0.6428571428571429,0.17391304347826086,0.06521739130434782
BOS,2023-05-21,Top_1st,0,0,1,1,3,4,0.0,0.9,0.40425531914893614,0.6428571428571429,0.19148936170212766,0.0851063829787234
BOS,2023-05-22,Top_1st,0,0,0,2,3,3,0.0,0.9,0.391304347826087,0.6428571428571429,0.2391304347826087,0.06521739130434782
BOS,2023-05-23,Top_1st,0,0,1,0,3,4,0.0,0.9,0.3829787234042553,0.6190476190476191,0.2127659574468085,0.0851063829787234
BOS,2023-05-24,Top_1st,0,0,1,0,2,3,0.0,0.8,0.3695652173913043,0.575,0.21739130434782608,0.10869565217391304
BOS,2023-05-26,Top_1st,0,1,0,1,4,4,2.0,0.7,0.35555555555555557,0.5641025641025641,0.24444444444444444,0.1111111111111111
BOS,2023-05-27,Top_1st,0,1,1,1,3,5,1.0,0.7,0.34782608695652173,0.5526315789473685,0.2391304347826087,0.13043478260869565
BOS,2023-05-28,Top_1st,0,0,0,1,3,3,0.0,0.3,0.2926829268292683,0.2857142857142857,0.24390243902439024,0.12195121951219512
BOS,2023-05-30,Bot_1st,0,0,0,0,3,3,0.0,0.0,0.19444444444444445,0.16129032258064516,0.25,0.1111111111111111
BOS,2023-05-31,Bot_1st,0,0,0,1,3,3,0.0,0.0,0.19444444444444445,0.16129032258064516,0.2222222222222222,0.1111111111111111
BOS,2023-06-01,Bot_1st,0,0,0,3,3,3,0.0,0.0,0.17142857142857143,0.1,0.2857142857142857,0.11428571428571428
BOS,2023-06-03,Bot_1st,0,1,1,2,7,8,1.0,0.0,0.1794871794871795,0.11764705882352941,0.28205128205128205,0.10256410256410256
BOS,2023-06-04,Bot_1st,0,1,0,1,4,4,2.0,0.0,0.2,0.17142857142857143,0.25,0.1
BOS,2023-06-05,Bot_1st,0,0,2,0,2,4,0.0,0.0,0.225,0.17647058823529413,0.25,0.125
BOS,2023-06-06,Top_1st,0,1,0,0,4,4,1.0,0.0,0.21951219512195122,0.19444444444444445,0.24390243902439024,0.0975609756097561
BOS,2023-06-07,Top_1st,1,2,1,0,5,6,2.0,0.1,0.2558139534883721,0.1891891891891892,0.20930232558139536,0.11627906976744186
BOS,2023-06-08,Top_1st,0,1,1,1,4,5,1.0,0.1,0.2558139534883721,0.18421052631578946,0.20930232558139536,0.11627906976744186
BOS,2023-06-09,Top_1st,0,1,0,1,4,4,1.0,0.1,0.2727272727272727,0.20512820512820512,0.20454545454545456,0.11363636363636363
BOS,2023-06-10,Top_1st,0,1,0,2,4,4,1.0,0.1,0.28888888888888886,0.225,0.24444444444444444,0.1111111111111111
BOS,2023-06-11,Top_1st,0,1,0,1,4,4,2.0,0.1,0.30434782608695654,0.2682926829268293,0.2391304347826087,0.10869565217391304
BOS,2023-06-12,Bot_1st,0,3,0,1,5,5,3.0,0.1,0.3541666666666667,0.32558139534883723,0.1875,0.10416666666666667
BOS,2023-06-13,Bot_1st,0,0,0,1,3,3,0.0,0.1,0.3488372093023256,0.3333333333333333,0.18604651162790697,0.09302325581395349
BOS,2023-06-14,Bot_1st,1,2,0,1,5,5,2.0,0.2,0.36363636363636365,0.325,0.18181818181818182,0.09090909090909091
BOS,2023-06-16,Bot_1st,2,2,2,1,5,7,4.0,0.4,0.3829787234042553,0.3953488372093023,0.19148936170212766,0.0851063829787234
BOS,2023-06-18,Bot_1st,0,3,0,1,8,8,3.0,0.4,0.39215686274509803,0.40425531914893614,0.19607843137254902,0.0784313725490196
BOS,2023-06-19,Top_1st,0,1,0,1,4,4,2.0,0.3,0.3673469387755102,0.41304347826086957,0.22448979591836735,0.061224489795918366
BOS,2023-06-20,Top_1st,0,1,0,1,4,4,1.0,0.3,0.3541666666666667,0.41304347826086957,0.22916666666666666,0.041666666666666664
BOS,2023-06-21,Top_1st,1,1,1,0,4,5,2.0,0.4,0.3673469387755102,0.43478260869565216,0.20408163265306123,0.061224489795918366
BOS,2023-06-22,Top_1st,0,0,0,1,3,3,0.0,0.4,0.3541666666666667,0.4222222222222222,0.1875,0.0625
BOS,2023-06-23,Top_1st,0,1,0,1,4,4,1.0,0.4,0.3541666666666667,0.4,0.1875,0.0625
BOS,2023-06-24,Top_1st,0,0,0,0,3,3,0.0,0.4,0.30434782608695654,0.3488372093023256,0.17391304347826086,0.06521739130434782
BOS,2023-06-25,Top_1st,0,0,0,1,3,3,0.0,0.4,0.30434782608695654,0.3488372093023256,0.17391304347826086,0.06521739130434782
BOS,2023-06-27,Bot_1st,1,2,0,1,5,5,4.0,0.4,0.30434782608695654,0.3953488372093023,0.17391304347826086,0.06521739130434782
BOS,2023-06-28,Bot_1st,0,1,0,1,4,4,1.0,0.2,0.2558139534883721,0.3333333333333333,0.18604651162790697,0.023255813953488372
BOS,2023-06-29,Bot_1st,0,1,1,1,4,5,1.0,0.2,0.25,0.3157894736842105,0.2,0.05
BOS,2023-06-30,Top_1st,0,1,0,2,4,4,1.0,0.2,0.25,0.2894736842105263,0.225,0.05
BOS,2023-07-01,Top_1st,0,0,1,2,3,4,0.0,0.2,0.25,0.2702702702702703,0.25,0.075
BOS,2023-07-02,Top_1st,1,2,0,2,5,5,3.0,0.2,0.25,0.2894736842105263,0.3,0.05
BOS,2023-07-04,Bot_1st,1,1,0,0,4,4,3.0,0.3,0.2682926829268293,0.358974358974359,0.2682926829268293,0.04878048780487805
BOS,2023-07-05,Bot_1st,2,3,1,0,6,7,3.0,0.5,0.3181818181818182,0.3902439024390244,0.22727272727272727,0.06818181818181818
BOS,2023-07-06,Bot_1st,1,1,1,0,4,5,1.0,0.6,0.34782608695652173,0.40476190476190477,0.21739130434782608,0.08695652173913043
BOS,2023-07-07,Bot_1st,0,1,0,2,4,4,1.0,0.6,0.3617021276595745,0.4186046511627907,0.23404255319148937,0.0851063829787234
BOS,2023-07-08,Bot_1st,3,3,0,0,6,6,6.0,0.8,0.375,0.45454545454545453,0.20833333333333334,0.08333333333333333
BOS,2023-07-09,Bot_1st,1,1,1,0,3,5,1.0,0.9,0.3877551020408163,0.46511627906976744,0.1836734693877551,0.10204081632653061
BOS,2023-07-14,Top_1st,0,0,0,2,3,3,0.0,0.9,0.3617021276595745,0.4523809523809524,0.2127659574468085,0.0851063829787234
BOS,2023-07-15,Top_1st,0,1,0,1,4,4,2.0,0.9,0.3617021276595745,0.47619047619047616,0.19148936170212766,0.0851063829787234
BOS,2023-07-16,Top_1st,1,1,1,1,3,4,4.0,1.0,0.3829787234042553,0.5714285714285714,0.1702127659574468,0.0851063829787234
BOS,2023-07-17,Top_1st,1,1,0,0,3,4,2.0,1.0,0.3695652173913043,0.575,0.13043478260869565,0.08695652173913043
BOS,2023-07-18,Top_1st,0,0,0,1,3,3,0.0,0.9,0.35555555555555557,0.5128205128205128,0.15555555555555556,0.08888888888888889
BOS,2023-07-19,Top_1st,2,2,1,1,5,6,5.0,0.9,0.3409090909090909,0.5789473684210527,0.18181818181818182,0.09090909090909091
BOS,2023-07-21,Bot_1st,1,1,0,0,4,4,1.0,0.9,0.32558139534883723,0.5789473684210527,0.18604651162790697,0.06976744186046512
BOS,2023-07-22,Bot_1st,1,2,0,0,5,5,5.0,1.0,0.3409090909090909,0.6666666666666666,0.13636363636363635,0.06818181818181818
BOS,2023-07-23,Bot_1st,1,2,2,1,4,6,2.0,0.8,0.36363636363636365,0.5945945945945946,0.1590909090909091,0.11363636363636363
BOS,2023-07-25,Bot_1st,2,3,2,1,6,8,3.0,0.9,0.40425531914893614,0.6,0.1702127659574468,0.1276595744680851
BOS,2023-07-26,Bot_1st,0,0,0,1,3,3,0.0,0.9,0.40425531914893614,0.6,0.14893617021276595,0.1276595744680851
BOS,2023-07-28,Top_1st,0,0,0,1,3,3,0.0,0.9,0.391304347826087,0.5641025641025641,0.15217391304347827,0.13043478260869565
BOS,2023-07-29,Top_1st,0,1,0,1,4,4,2.0,0.8,0.3695652173913043,0.5,0.15217391304347827,0.10869565217391304
BOS,2023-07-30,Top_1st,0,0,0,0,3,3,0.0,0.7,0.35555555555555557,0.45,0.15555555555555556,0.1111111111111111
BOS,2023-07-31,Top_1st,1,1,1,2,4,5,1.0,0.8,0.3829787234042553,0.4634146341463415,0.1702127659574468,0.1276595744680851
BOS,2023-08-01,Top_1st,0,0,1,1,3,4,0.0,0.6,0.35555555555555557,0.358974358974359,0.17777777777777778,0.13333333333333333
BOS,2023-08-02,Top_1st,0,0,1,1,3,4,0.0,0.5,0.35555555555555557,0.34210526315789475,0.2,0.15555555555555556
BOS,2023-08-04,Bot_1st,0,1,0,0,3,3,1.0,0.4,0.3488372093023256,0.25,0.20930232558139536,0.16279069767441862
BOS,2023-08-05,Bot_1st,0,0,0,1,3,3,0.0,0.3,0.275,0.2,0.225,0.125
BOS,2023-08-06,Bot_1st,0,2,0,0,5,5,3.0,0.1,0.21621621621621623,0.20588235294117646,0.21621621621621623,0.08108108108108109
BOS,2023-08-07,Bot_1st,0,1,0,0,4,4,1.0,0.1,0.23684210526315788,0.22857142857142856,0.18421052631578946,0.07894736842105263
BOS,2023-08-08,Bot_1st,0,0,1,2,3,4,0.0,0.1,0.2564102564102564,0.22857142857142856,0.20512820512820512,0.10256410256410256
BOS,2023-08-09,Bot_1st,0,0,0,1,3,3,0.0,0.1,0.23684210526315788,0.17647058823529413,0.21052631578947367,0.10526315789473684
BOS,2023-08-10,Bot_1st,0,1,0,2,4,4,1.0,0.1,0.2564102564102564,0.2,0.2564102564102564,0.10256410256410256
BOS,2023-08-11,Bot_1st,1,1,0,1,4,5,1.0,0.1,0.23076923076923078,0.2,0.23076923076923078,0.07692307692307693
BOS,2023-08-12,Bot_1st,0,0,0,0,3,3,0.0,0.1,0.21052631578947367,0.2,0.21052631578947367,0.05263157894736842
BOS,2023-08-13,Bot_1st,0,1,0,2,4,4,2.0,0.1,0.21052631578947367,0.25,0.23684210526315788,0.02631578947368421
BOS,2023-08-15,Top_1st,1,1,1,1,4,5,4.0,0.2,0.225,0.32432432432432434,0.25,0.05
BOS,2023-08-16,Top_1st,0,0,0,1,3,3,0.0,0.2,0.225,0.32432432432432434,0.25,0.05
BOS,2023-08-17,Top_1st,0,1,0,0,3,3,1.0,0.2,0.21052631578947367,0.2857142857142857,0.2631578947368421,0.05263157894736842
BOS,2023-08-18,Top_1st,4,4,0,1,7,7,8.0,0.6,0.2682926829268293,0.4473684210526316,0.2682926829268293,0.04878048780487805
BOS,2023-08-19,Top_1st,0,1,0,0,4,4,1.0,0.6,0.2682926829268293,0.46153846153846156,0.21951219512195122,0.024390243902439025
BOS,2023-08-20,Top_1st,1,1,0,3,4,4,4.0,0.7,0.2857142857142857,0.55,0.2619047619047619,0.023809523809523808
BOS,2023-08-21,Top_1st,3,3,0,1,6,6,7.0,1.0,0.3181818181818182,0.6666666666666666,0.22727272727272727,0.022727272727272728
BOS,2023-08-22,Top_1st,0,1,0,1,4,4,1.0,0.9,0.32558139534883723,0.6666666666666666,0.23255813953488372,0.023255813953488372
BOS,2023-08-23,Top_1st,0,0,0,0,3,3,0.0,0.9,0.32558139534883723,0.6666666666666666,0.23255813953488372,0.023255813953488372
BOS,2023-08-24,Top_1st,1,2,0,0,5,5,5.0,1.0,0.3409090909090909,0.7209302325581395,0.18181818181818182,0.022727272727272728
BOS,2023-08-25,Bot_1st,0,2,0,0,5,5,5.0,0.9,0.3409090909090909,0.7272727272727273,0.1590909090909091,0.0
BOS,2023-08-26,Bot_1st,1,1,0,1,4,4,4.0,1.0,0.35555555555555557,0.8,0.15555555555555556,0.0
BOS,2023-08-27,Bot_1st,0,1,1,0,4,5,2.0,1.0,0.3617021276595745,0.8043478260869565,0.14893617021276595,0.02127659574468085
BOS,2023-08-28,Bot_1st,2,3,1,2,6,7,4.0,0.8,0.3617021276595745,0.7333333333333333,0.1702127659574468,0.0425531914893617
BOS,2023-08-29,Bot_1st,0,0,0,0,3,3,0.0,0.8,0.34782608695652173,0.7272727272727273,0.17391304347826086,0.043478260869565216
BOS,2023-08-30,Bot_1st,0,0,0,1,3,3,0.0,0.7,0.3333333333333333,0.6511627906976745,0.13333333333333333,0.044444444444444446
BOS,2023-09-01,Top_1st,0,0,0,2,3,3,0.0,0.4,0.2857142857142857,0.525,0.16666666666666666,0.047619047619047616
BOS,2023-09-02,Top_1st,3,4,0,0,7,7,11.0,0.7,0.3333333333333333,0.7209302325581395,0.13333333333333333,0.044444444444444446
BOS,2023-09-03,Top_1st,0,0,0,1,3,3,0.0,0.7,0.3333333333333333,0.7209302325581395,0.15555555555555556,0.044444444444444446
BOS,2023-09-04,Top_1st,0,0,0,2,3,3,0.0,0.6,0.3023255813953488,0.6341463414634146,0.20930232558139536,0.046511627906976744
BOS,2023-09-05,Top_1st,0,1,0,2,3,3,1.0,0.6,0.2926829268292683,0.5641025641025641,0.2682926829268293,0.04878048780487805
BOS,2023-09-06,Top_1st,0,1,0,2,4,4,2.0,0.5,0.2926829268292683,0.5128205128205128,0.2926829268292683,0.04878048780487805
BOS,2023-09-08,Bot_1st,0,0,0,1,3,3,0.0,0.5,0.2564102564102564,0.47368421052631576,0.3333333333333333,0.02564102564102564
BOS,2023-09-09,Bot_1st,2,3,0,1,6,6,6.0,0.5,0.23684210526315788,0.5263157894736842,0.3157894736842105,0.0
BOS,2023-09-10,Bot_1st,0,1,1,1,4,5,1.0,0.5,0.275,0.5384615384615384,0.325,0.025
BOS,2023-09-12,Bot_1st,1,2,1,3,8,9,6.0,0.6,0.30434782608695654,0.6136363636363636,0.32608695652173914,0.043478260869565216
BOS,2023-09-14,Bot_1st,2,6,1,3,12,13,6.0,0.8,0.375,0.6226415094339622,0.2857142857142857,0.05357142857142857
BOS,2023-09-15,Top_1st,0,1,0,0,4,4,2.0,0.5,0.33962264150943394,0.48,0.3018867924528302,0.05660377358490566
BOS,2023-09-16,Top_1st,0,1,0,0,3,3,1.0,0.5,0.3584905660377358,0.5,0.2830188679245283,0.05660377358490566
BOS,2023-09-17,Top_1st,0,0,0,1,3,3,0.0,0.5,0.3584905660377358,0.5,0.2641509433962264,0.05660377358490566
